epoch,mean_loss,train_acc,val_acc
0,0.247626409187,0.702105263158,0.694181326116
1,0.202676198493,0.711578947368,0.694181326116
2,0.196697508127,0.711578947368,0.694181326116
3,0.196464590981,0.711578947368,0.694181326116
4,0.196251583428,0.711578947368,0.694181326116
5,0.195940483172,0.711578947368,0.694181326116
6,0.195551246026,0.711578947368,0.694181326116
7,0.195209159816,0.711578947368,0.694482032777
8,0.194871114093,0.712631578947,0.694632386107
9,0.194585891977,0.714736842105,0.69568485942
10,0.194343439603,0.714736842105,0.697940159375
11,0.194137758875,0.712631578947,0.699443692678
12,0.193957624925,0.714736842105,0.698992632687
13,0.193796359634,0.717894736842,0.700195459329
14,0.193646659159,0.718947368421,0.70034581266
15,0.193503451171,0.721052631579,0.699894752669
16,0.193366808406,0.722105263158,0.699293339347
17,0.193227039682,0.722105263158,0.699293339347
18,0.193063986377,0.723157894737,0.699594046008
19,0.192888343612,0.723157894737,0.699594046008
20,0.192718247615,0.723157894737,0.699744399338
21,0.192558674615,0.724210526316,0.699594046008
22,0.192409341239,0.726315789474,0.700045105999
23,0.192268923304,0.727368421053,0.700045105999
24,0.192136017448,0.727368421053,0.699894752669
25,0.192009300877,0.727368421053,0.700045105999
26,0.191887524295,0.726315789474,0.700045105999
27,0.191769387005,0.726315789474,0.700045105999
28,0.191653532244,0.726315789474,0.70064651932
29,0.191538509676,0.725263157895,0.699594046008
30,0.191422792941,0.726315789474,0.699293339347
31,0.191304762485,0.726315789474,0.698691926026
32,0.191182616151,0.726315789474,0.698691926026
33,0.191054400246,0.725263157895,0.698691926026
34,0.190918237602,0.727368421053,0.697940159375
35,0.190772888393,0.728421052632,0.697188392723
36,0.190618126322,0.731578947368,0.69598556608
37,0.190452434754,0.731578947368,0.695083446098
38,0.190277551822,0.730526315789,0.694632386107
39,0.190071148766,0.730526315789,0.695384152759
40,0.189808856759,0.729473684211,0.696586979402
41,0.189564994079,0.730526315789,0.696135919411
42,0.189262243398,0.732631578947,0.694181326116
43,0.189183110024,0.734736842105,0.697338746053
44,0.188573152585,0.731578947368,0.693880619456
45,0.188897465624,0.732631578947,0.698090512705
46,0.189738729243,0.724210526316,0.700195459329
47,0.189876506768,0.736842105263,0.699142986017
48,0.188502755584,0.729473684211,0.694632386107
49,0.188484139993,0.727368421053,0.693429559465
