epoch,mean_loss,train_acc,val_acc
0,0.242133200421,0.369473684211,0.699894752669
1,0.212578548466,0.674736842105,0.703352879266
2,0.20552392506,0.675789473684,0.703954292588
3,0.205245149085,0.676842105263,0.703653585927
4,0.204491156138,0.68,0.704104645918
5,0.203683929676,0.678947368421,0.704104645918
6,0.203616157932,0.682105263158,0.705307472561
7,0.203024096408,0.684210526316,0.70515711923
8,0.202547248895,0.685263157895,0.706059239212
9,0.202949004911,0.686315789474,0.704104645918
10,0.202897186754,0.688421052632,0.705307472561
11,0.202564558235,0.686315789474,0.706510299203
12,0.204042239209,0.688421052632,0.706811005864
13,0.202582083011,0.686315789474,0.707562772515
14,0.202250752914,0.685263157895,0.706059239212
15,0.202319569254,0.687368421053,0.704555705909
16,0.202617284352,0.68,0.703503232597
17,0.202367566652,0.68,0.703653585927
18,0.202302841564,0.681052631579,0.70515711923
19,0.202885635829,0.687368421053,0.704706059239
20,0.202262080827,0.688421052632,0.704405352579
21,0.201859155701,0.687368421053,0.704555705909
22,0.201814188038,0.686315789474,0.705908885882
23,0.201404423279,0.688421052632,0.702751465945
24,0.201092220211,0.689473684211,0.707262065855
25,0.201383379556,0.688421052632,0.706059239212
26,0.201366485933,0.686315789474,0.705608179221
27,0.200943986238,0.687368421053,0.706359945873
28,0.200888278626,0.685263157895,0.707262065855
29,0.200963182975,0.688421052632,0.705608179221
30,0.200812675185,0.692631578947,0.706811005864
31,0.200742138392,0.686315789474,0.707562772515
32,0.200636098951,0.688421052632,0.709216659149
33,0.200592236246,0.687368421053,0.707713125846
34,0.200329702537,0.691578947368,0.706510299203
35,0.200737402853,0.683157894737,0.704555705909
36,0.200367946241,0.688421052632,0.7050067659
37,0.200756243225,0.687368421053,0.705758532551
38,0.20153283694,0.683157894737,0.704104645918
39,0.201473520216,0.686315789474,0.706510299203
40,0.201859788117,0.691578947368,0.706961359194
41,0.201008525945,0.691578947368,0.70485641257
42,0.200943315938,0.691578947368,0.703653585927
43,0.201380963043,0.689473684211,0.704555705909
44,0.20067330715,0.684210526316,0.70049616599
45,0.200831758016,0.686315789474,0.704254999248
46,0.200651752999,0.692631578947,0.706510299203
47,0.201077522615,0.690526315789,0.7050067659
48,0.199944497418,0.689473684211,0.706209592542
49,0.199462728228,0.696842105263,0.706510299203
50,0.20061533936,0.687368421053,0.704706059239
51,0.200855574618,0.689473684211,0.707412419185
52,0.199802501222,0.694736842105,0.70515711923
53,0.199073924352,0.695789473684,0.704706059239
54,0.198546921298,0.692631578947,0.703803939257
55,0.198757284021,0.689473684211,0.706660652533
56,0.199172111639,0.689473684211,0.70515711923
57,0.197972789154,0.694736842105,0.706209592542
58,0.198189572763,0.693684210526,0.706059239212
59,0.19917378764,0.695789473684,0.706209592542
60,0.198216003129,0.698947368421,0.705608179221
61,0.198874916313,0.693684210526,0.706359945873
62,0.198164112992,0.693684210526,0.701247932642
63,0.199267845033,0.686315789474,0.705758532551
64,0.200452764156,0.692631578947,0.707562772515
65,0.198439735982,0.691578947368,0.707863479176
66,0.198841434414,0.694736842105,0.707562772515
67,0.198188988334,0.694736842105,0.706811005864
68,0.198571055622,0.694736842105,0.707863479176
69,0.19785593349,0.693684210526,0.708615245828
70,0.198740033528,0.694736842105,0.707262065855
71,0.197503673828,0.694736842105,0.709367012479
72,0.197734285462,0.685263157895,0.701999699293
73,0.199856914201,0.697894736842,0.706660652533
74,0.198164896187,0.694736842105,0.707562772515
75,0.198347870576,0.693684210526,0.705457825891
76,0.199628427625,0.691578947368,0.707262065855
77,0.197251033227,0.697894736842,0.707863479176
78,0.19774209367,0.696842105263,0.705307472561
79,0.198096893096,0.695789473684,0.705307472561
80,0.198987658751,0.705263157895,0.703352879266
81,0.198123853591,0.701052631579,0.706359945873
82,0.19607681238,0.701052631579,0.706510299203
83,0.196009296734,0.701052631579,0.708464892497
84,0.195728387115,0.698947368421,0.706209592542
85,0.195635369774,0.697894736842,0.706660652533
86,0.195156049678,0.702105263158,0.707262065855
87,0.194463950093,0.701052631579,0.706660652533
88,0.194539031235,0.697894736842,0.707562772515
89,0.194696309455,0.706315789474,0.707863479176
90,0.193042790233,0.705263157895,0.710118779131
91,0.195902946137,0.710526315789,0.70966771914
92,0.195359330814,0.704210526316,0.709216659149
93,0.194130864184,0.702105263158,0.707713125846
94,0.194279317128,0.698947368421,0.708164185837
95,0.194363335179,0.695789473684,0.702751465945
96,0.194185893162,0.701052631579,0.706510299203
97,0.194524600597,0.697894736842,0.702450759284
98,0.195501941998,0.698947368421,0.702601112615
99,0.194921568036,0.698947368421,0.707412419185
100,0.194971859203,0.704210526316,0.704104645918
101,0.194526628923,0.708421052632,0.70485641257
102,0.193926362921,0.702105263158,0.705457825891
103,0.194612382832,0.697894736842,0.703202525936
104,0.194950016626,0.696842105263,0.704706059239
105,0.193024092054,0.710526315789,0.707412419185
106,0.191852279386,0.711578947368,0.705758532551
107,0.193112073308,0.706315789474,0.705457825891
108,0.19323845536,0.706315789474,0.706059239212
109,0.192824962028,0.706315789474,0.706059239212
110,0.192098798388,0.708421052632,0.705457825891
111,0.191895289441,0.711578947368,0.708615245828
112,0.193064036763,0.709473684211,0.706660652533
113,0.192893033311,0.705263157895,0.705608179221
114,0.193373266418,0.706315789474,0.706359945873
115,0.192847877993,0.7,0.705307472561
116,0.193429320798,0.703157894737,0.703503232597
117,0.193259000273,0.702105263158,0.703352879266
118,0.193456807379,0.705263157895,0.704254999248
119,0.192731057941,0.704210526316,0.70515711923
120,0.193246343631,0.702105263158,0.707111712524
121,0.193127834443,0.7,0.706660652533
122,0.193581981427,0.705263157895,0.708915952488
123,0.193333683883,0.707368421053,0.707412419185
124,0.193431086965,0.710526315789,0.704555705909
125,0.192321188116,0.703157894737,0.707111712524
126,0.193660052399,0.710526315789,0.706961359194
127,0.192485698451,0.706315789474,0.70485641257
128,0.193172218688,0.701052631579,0.704405352579
129,0.193005725994,0.703157894737,0.705307472561
130,0.192838711506,0.704210526316,0.706510299203
131,0.192573965859,0.7,0.706059239212
132,0.192911635516,0.696842105263,0.698391219366
133,0.195955370947,0.703157894737,0.700045105999
134,0.193560474252,0.695789473684,0.70034581266
135,0.194621554876,0.705263157895,0.702751465945
136,0.193228024042,0.707368421053,0.701398285972
137,0.192400679497,0.7,0.703352879266
138,0.194953476726,0.7,0.699894752669
139,0.19482105238,0.696842105263,0.700195459329
140,0.193925821428,0.708421052632,0.702150052624
141,0.192905468456,0.703157894737,0.696135919411
142,0.193937336489,0.708421052632,0.698240866035
143,0.193695278744,0.710526315789,0.702150052624
144,0.19354473408,0.703157894737,0.70034581266
145,0.194425723815,0.705263157895,0.704254999248
146,0.191756722028,0.702105263158,0.701097579311
147,0.193149310047,0.7,0.701398285972
148,0.192417695866,0.703157894737,0.703503232597
149,0.190856534798,0.702105263158,0.701097579311
150,0.191535768367,0.703157894737,0.701849345963
151,0.190469189468,0.710526315789,0.699744399338
152,0.191218533506,0.703157894737,0.702150052624
153,0.190891882878,0.711578947368,0.699594046008
154,0.191129643533,0.708421052632,0.700045105999
155,0.191110135893,0.706315789474,0.70049616599
156,0.192711383104,0.706315789474,0.703954292588
157,0.19245088555,0.707368421053,0.701999699293
158,0.192566814564,0.705263157895,0.705457825891
159,0.193478318594,0.698947368421,0.703352879266
160,0.193120825341,0.702105263158,0.699744399338
161,0.192103371277,0.702105263158,0.702601112615
162,0.191439396749,0.704210526316,0.703653585927
163,0.190904784506,0.702105263158,0.704104645918
164,0.191224624545,0.698947368421,0.7050067659
165,0.192202622355,0.709473684211,0.701398285972
166,0.191408265698,0.701052631579,0.701849345963
167,0.190800294785,0.703157894737,0.700796872651
168,0.189958986842,0.707368421053,0.702450759284
169,0.190770326277,0.711578947368,0.700195459329
170,0.190826745609,0.712631578947,0.701698992633
171,0.190331267351,0.710526315789,0.701999699293
172,0.188852679426,0.706315789474,0.701398285972
173,0.188007918707,0.706315789474,0.691926026161
174,0.191108730385,0.707368421053,0.702601112615
175,0.191441077044,0.710526315789,0.701999699293
176,0.191786625375,0.708421052632,0.701548639302
177,0.189815828103,0.712631578947,0.699594046008
178,0.190034258416,0.712631578947,0.699894752669
179,0.190264958446,0.704210526316,0.697188392723
180,0.189247811245,0.708421052632,0.692978499474
181,0.192890917093,0.693684210526,0.696586979402
182,0.192355133972,0.702105263158,0.698992632687
183,0.192964873071,0.697894736842,0.702450759284
184,0.191591549223,0.703157894737,0.70034581266
185,0.19171187913,0.701052631579,0.705608179221
186,0.190915666647,0.7,0.702150052624
187,0.191506590884,0.704210526316,0.703202525936
188,0.190654755901,0.711578947368,0.700045105999
189,0.188966937742,0.711578947368,0.701548639302
190,0.189379524882,0.712631578947,0.699293339347
191,0.189782404041,0.709473684211,0.70034581266
192,0.188692192658,0.715789473684,0.701849345963
193,0.189003636524,0.714736842105,0.699594046008
194,0.188870148386,0.711578947368,0.702901819275
195,0.190197800681,0.703157894737,0.702450759284
196,0.191893846302,0.712631578947,0.703052172606
197,0.191043652468,0.714736842105,0.703803939257
198,0.191481931987,0.698947368421,0.698090512705
199,0.190239851,0.707368421053,0.702601112615
200,0.189128831282,0.711578947368,0.702601112615
201,0.189608264525,0.718947368421,0.701698992633
202,0.188812117455,0.712631578947,0.701849345963
203,0.189745095574,0.709473684211,0.702751465945
204,0.188443300835,0.717894736842,0.698842279356
205,0.188360543574,0.714736842105,0.697789806044
206,0.187950602022,0.715789473684,0.700045105999
207,0.18813972655,0.712631578947,0.70034581266
208,0.187482112545,0.708421052632,0.703653585927
209,0.187050089493,0.703157894737,0.698992632687
210,0.188162256853,0.712631578947,0.701548639302
211,0.186983199695,0.712631578947,0.697038039393
212,0.187288967103,0.705263157895,0.701548639302
213,0.189413075225,0.7,0.697639452714
214,0.188294916587,0.709473684211,0.703052172606
215,0.186840392775,0.707368421053,0.701548639302
216,0.189037120191,0.706315789474,0.701097579311
217,0.189459695402,0.709473684211,0.703202525936
218,0.190708726645,0.708421052632,0.699894752669
219,0.190633521747,0.704210526316,0.699744399338
220,0.189353884024,0.707368421053,0.701999699293
221,0.188383506011,0.702105263158,0.696586979402
222,0.188743624899,0.705263157895,0.700947225981
223,0.188676122892,0.701052631579,0.697489099384
224,0.189961982228,0.708421052632,0.702300405954
225,0.188471063719,0.697894736842,0.697639452714
226,0.190435809604,0.713684210526,0.700195459329
227,0.187601104884,0.712631578947,0.701849345963
228,0.187459372363,0.722105263158,0.703503232597
229,0.186647799055,0.714736842105,0.699594046008
230,0.18740508617,0.707368421053,0.698240866035
231,0.187013463449,0.717894736842,0.701999699293
232,0.187356163385,0.717894736842,0.699594046008
233,0.186592767426,0.721052631579,0.703352879266
234,0.186802516044,0.730526315789,0.702601112615
235,0.18497208468,0.716842105263,0.697940159375
236,0.187908465453,0.72,0.699744399338
237,0.186310780377,0.711578947368,0.69568485942
238,0.186576761937,0.710526315789,0.692978499474
239,0.185969440109,0.710526315789,0.698090512705
240,0.186200831149,0.704210526316,0.694933092768
241,0.185118334778,0.710526315789,0.691775672831
242,0.188175200658,0.715789473684,0.698090512705
243,0.188895674328,0.708421052632,0.699894752669
244,0.185551298119,0.713684210526,0.702150052624
245,0.186897421792,0.712631578947,0.696737332732
246,0.187027494028,0.708421052632,0.699744399338
247,0.185457387213,0.717894736842,0.697940159375
248,0.186107940846,0.721052631579,0.699142986017
249,0.18474955579,0.715789473684,0.69583521275
250,0.185585628122,0.711578947368,0.693880619456
251,0.18766587518,0.715789473684,0.697940159375
252,0.187074029597,0.712631578947,0.696887686062
253,0.186359336694,0.711578947368,0.696286272741
254,0.186899939331,0.711578947368,0.694632386107
255,0.184943732569,0.714736842105,0.699142986017
256,0.183707519861,0.712631578947,0.698691926026
257,0.184092842926,0.713684210526,0.700947225981
258,0.184118149392,0.712631578947,0.696135919411
259,0.184317185212,0.72,0.70049616599
260,0.188532141432,0.716842105263,0.692076379492
261,0.184487103532,0.717894736842,0.696887686062
262,0.185403617888,0.725263157895,0.696436626071
263,0.186295995647,0.716842105263,0.697338746053
264,0.185876039251,0.72,0.690873552849
265,0.185281115442,0.718947368421,0.690272139528
266,0.183427403918,0.722105263158,0.697789806044
267,0.184022940695,0.716842105263,0.696887686062
268,0.184856778358,0.711578947368,0.69102390618
269,0.185553664373,0.717894736842,0.69568485942
270,0.183753534268,0.724210526316,0.696887686062
271,0.185064288519,0.721052631579,0.697639452714
272,0.185321352113,0.718947368421,0.695384152759
273,0.18468943314,0.713684210526,0.695384152759
274,0.186370212774,0.716842105263,0.692978499474
275,0.184583545741,0.713684210526,0.697789806044
276,0.184132306505,0.711578947368,0.697188392723
277,0.185586301326,0.714736842105,0.698541572696
278,0.18689003511,0.723157894737,0.694331679447
279,0.184497905611,0.726315789474,0.696286272741
280,0.188691292274,0.718947368421,0.695384152759
281,0.187052954557,0.72,0.698541572696
282,0.186324773956,0.715789473684,0.69102390618
283,0.186927456977,0.704210526316,0.698691926026
284,0.187409788875,0.707368421053,0.700947225981
285,0.187822288123,0.708421052632,0.700796872651
286,0.189316121703,0.710526315789,0.697940159375
287,0.187260645678,0.710526315789,0.695233799429
288,0.187837362289,0.707368421053,0.701247932642
289,0.188012440831,0.707368421053,0.692828146143
290,0.187259707158,0.717894736842,0.699293339347
291,0.187206770404,0.710526315789,0.699142986017
292,0.185397765647,0.706315789474,0.692677792813
293,0.185612263316,0.715789473684,0.691926026161
294,0.184532673935,0.714736842105,0.694482032777
295,0.183664265073,0.724210526316,0.69598556608
296,0.182929684298,0.725263157895,0.69598556608
297,0.186032199506,0.710526315789,0.693429559465
298,0.186415675838,0.716842105263,0.688167192903
299,0.187879100947,0.715789473684,0.694632386107
300,0.185163613093,0.72,0.697188392723
301,0.183492773165,0.722105263158,0.695534506089
302,0.183164518137,0.721052631579,0.692828146143
303,0.181103600284,0.730526315789,0.69132461284
304,0.182350099971,0.721052631579,0.692377086152
305,0.18222081939,0.718947368421,0.693579912795
306,0.180894422582,0.725263157895,0.689219666216
307,0.183107923022,0.721052631579,0.692828146143
308,0.183331284988,0.726315789474,0.691926026161
309,0.1827027482,0.725263157895,0.688467899564
310,0.185613039186,0.714736842105,0.667869493309
311,0.188491571884,0.72,0.686062246279
312,0.183212489269,0.718947368421,0.689821079537
