epoch,mean_loss,train_acc,val_acc
0,0.242461056165,0.387096774194,0.258751902588
1,0.199151194614,0.612903225806,0.76103500761
2,0.193253879962,0.612903225806,0.76103500761
3,0.18588516764,0.612903225806,0.76103500761
4,0.18554922582,0.612903225806,0.76103500761
5,0.184580390058,0.612903225806,0.76103500761
6,0.184299293096,0.612903225806,0.76103500761
7,0.182889068256,0.612903225806,0.76103500761
8,0.18302388797,0.666666666667,0.76103500761
9,0.182916793486,0.666666666667,0.762557077626
10,0.181981921196,0.666666666667,0.764079147641
11,0.180831584594,0.666666666667,0.765601217656
12,0.181489268399,0.666666666667,0.765601217656
13,0.180664370241,0.655913978495,0.765601217656
14,0.181304242786,0.655913978495,0.765601217656
15,0.180339879154,0.655913978495,0.767123287671
16,0.180302651518,0.655913978495,0.767123287671
17,0.179445868277,0.677419354839,0.764079147641
18,0.180682117038,0.677419354839,0.767123287671
19,0.178981678479,0.677419354839,0.765601217656
20,0.181219017862,0.677419354839,0.762557077626
21,0.179494993842,0.677419354839,0.767123287671
22,0.178954757588,0.677419354839,0.765601217656
23,0.179718561471,0.677419354839,0.764079147641
24,0.178611717632,0.677419354839,0.767123287671
25,0.177417448519,0.677419354839,0.764079147641
26,0.178719697601,0.677419354839,0.764079147641
27,0.176824218391,0.666666666667,0.767123287671
28,0.177872750746,0.688172043011,0.76103500761
29,0.17733556923,0.688172043011,0.764079147641
30,0.177321356276,0.677419354839,0.764079147641
31,0.176806500586,0.677419354839,0.75799086758
32,0.175620555554,0.655913978495,0.764079147641
33,0.177444722179,0.655913978495,0.764079147641
34,0.174858690442,0.666666666667,0.764079147641
35,0.177340308933,0.677419354839,0.762557077626
36,0.173486936352,0.677419354839,0.75799086758
37,0.176025069602,0.677419354839,0.764079147641
38,0.175802321376,0.677419354839,0.762557077626
39,0.175302227554,0.677419354839,0.76103500761
40,0.174964291246,0.677419354839,0.76103500761
41,0.17498466664,0.677419354839,0.76103500761
42,0.173986978181,0.688172043011,0.76103500761
43,0.172314494362,0.677419354839,0.762557077626
44,0.172287596633,0.677419354839,0.762557077626
45,0.171465638053,0.688172043011,0.76103500761
46,0.172040363855,0.677419354839,0.76103500761
47,0.173656465891,0.677419354839,0.76103500761
48,0.173510299105,0.677419354839,0.76103500761
49,0.17410725015,0.677419354839,0.76103500761
50,0.174893792557,0.677419354839,0.765601217656
51,0.17508376325,0.677419354839,0.764079147641
52,0.174502858487,0.688172043011,0.765601217656
53,0.175873909146,0.677419354839,0.765601217656
54,0.173613981465,0.677419354839,0.765601217656
55,0.173473363013,0.677419354839,0.767123287671
56,0.171482675263,0.677419354839,0.767123287671
57,0.171901245156,0.677419354839,0.767123287671
58,0.173782184558,0.688172043011,0.762557077626
59,0.17332580556,0.634408602151,0.76103500761
60,0.174561546387,0.677419354839,0.76103500761
61,0.172904566578,0.688172043011,0.765601217656
62,0.171625199849,0.677419354839,0.765601217656
63,0.172247895242,0.677419354839,0.764079147641
64,0.171780570937,0.677419354839,0.765601217656
65,0.172432990664,0.677419354839,0.765601217656
66,0.170836121411,0.677419354839,0.767123287671
67,0.170848041449,0.677419354839,0.764079147641
68,0.170599810617,0.677419354839,0.76103500761
69,0.171973439824,0.677419354839,0.764079147641
70,0.17117370082,0.677419354839,0.764079147641
71,0.173030906883,0.677419354839,0.764079147641
72,0.173114960932,0.677419354839,0.762557077626
73,0.172435298481,0.677419354839,0.764079147641
74,0.172710165381,0.677419354839,0.764079147641
75,0.1734281537,0.688172043011,0.768645357686
76,0.170678988099,0.688172043011,0.767123287671
77,0.169300342708,0.677419354839,0.765601217656
78,0.171511674219,0.666666666667,0.767123287671
79,0.171978466213,0.655913978495,0.764079147641
80,0.17234528745,0.655913978495,0.764079147641
81,0.171488589081,0.688172043011,0.764079147641
82,0.169962505446,0.688172043011,0.764079147641
83,0.17085563764,0.688172043011,0.764079147641
84,0.167552840289,0.666666666667,0.767123287671
85,0.171521096774,0.677419354839,0.76103500761
86,0.169295017162,0.677419354839,0.765601217656
87,0.171395809106,0.677419354839,0.765601217656
88,0.169804802407,0.698924731183,0.765601217656
89,0.167962946646,0.677419354839,0.762557077626
90,0.16930675952,0.655913978495,0.76103500761
91,0.169925014691,0.677419354839,0.768645357686
92,0.171415326388,0.655913978495,0.764079147641
93,0.169144230044,0.688172043011,0.767123287671
94,0.171188424787,0.677419354839,0.768645357686
95,0.172607935803,0.677419354839,0.762557077626
96,0.169875101875,0.677419354839,0.768645357686
97,0.171461830321,0.677419354839,0.764079147641
98,0.169702733988,0.688172043011,0.764079147641
99,0.169141220658,0.698924731183,0.767123287671
100,0.168844019589,0.688172043011,0.770167427702
101,0.168576117929,0.677419354839,0.764079147641
102,0.169026693815,0.677419354839,0.764079147641
103,0.170357058716,0.677419354839,0.762557077626
104,0.170215450227,0.688172043011,0.762557077626
105,0.168725654645,0.677419354839,0.767123287671
106,0.169756127764,0.688172043011,0.764079147641
107,0.16905586138,0.688172043011,0.762557077626
108,0.170006237357,0.634408602151,0.770167427702
109,0.171878716544,0.677419354839,0.765601217656
110,0.16997605627,0.666666666667,0.774733637747
111,0.165901329854,0.634408602151,0.774733637747
112,0.166606272206,0.666666666667,0.770167427702
113,0.168602804775,0.677419354839,0.771689497717
114,0.166914083064,0.677419354839,0.767123287671
115,0.170600438086,0.688172043011,0.771689497717
116,0.167664928119,0.698924731183,0.770167427702
117,0.166879428956,0.666666666667,0.771689497717
118,0.167541839182,0.666666666667,0.773211567732
119,0.16992031629,0.666666666667,0.765601217656
120,0.170073441675,0.688172043011,0.768645357686
121,0.172023230273,0.677419354839,0.765601217656
122,0.168330959814,0.677419354839,0.765601217656
123,0.169859034698,0.677419354839,0.773211567732
124,0.170151340573,0.688172043011,0.774733637747
125,0.170334480865,0.677419354839,0.765601217656
126,0.170475562791,0.677419354839,0.765601217656
127,0.16805229579,0.666666666667,0.767123287671
128,0.169111518108,0.677419354839,0.767123287671
129,0.168654456411,0.677419354839,0.765601217656
130,0.165327319956,0.655913978495,0.774733637747
131,0.168772524466,0.688172043011,0.771689497717
132,0.167022997432,0.666666666667,0.770167427702
133,0.16464537868,0.677419354839,0.771689497717
134,0.166417600668,0.666666666667,0.771689497717
